,Date,Value,Days
875,1982-03-18,320.0,4459
876,1982-03-19,315.75,4460
877,1982-03-22,320.8,4463
878,1982-03-23,329.25,4464
879,1982-03-24,331.75,4465
880,1982-03-25,327.75,4466
881,1982-03-26,322.25,4467
882,1982-03-29,318.5,4470
883,1982-03-30,324.25,4471
884,1982-03-31,320.0,4472
885,1982-04-01,327.0,4473
886,1982-04-02,327.75,4474
887,1982-04-05,337.5,4477
888,1982-04-06,345.5,4478
889,1982-04-07,354.0,4479
890,1982-04-08,351.5,4480
891,1982-04-09,351.5,4481
892,1982-04-12,351.5,4484
893,1982-04-13,353.5,4485
894,1982-04-14,366.75,4486
895,1982-04-15,363.25,4487
896,1982-04-16,362.75,4488
897,1982-04-19,357.0,4491
898,1982-04-20,343.0,4492
899,1982-04-21,346.75,4493
900,1982-04-22,345.0,4494
901,1982-04-23,352.25,4495
902,1982-04-26,357.0,4498
903,1982-04-27,351.75,4499
904,1982-04-28,354.5,4500
905,1982-04-29,348.75,4501
906,1982-04-30,361.25,4502
907,1982-05-03,361.25,4505
908,1982-05-04,341.75,4506
909,1982-05-05,338.4,4507
910,1982-05-06,334.5,4508
911,1982-05-07,334.75,4509
912,1982-05-10,329.0,4512
913,1982-05-11,332.25,4513
914,1982-05-12,331.5,4514
915,1982-05-13,331.0,4515
916,1982-05-14,333.25,4516
917,1982-05-17,338.5,4519
918,1982-05-18,338.0,4520
919,1982-05-19,342.0,4521
920,1982-05-20,342.5,4522
921,1982-05-21,338.5,4523
922,1982-05-24,329.0,4526
923,1982-05-25,327.9,4527
924,1982-05-26,330.25,4528
925,1982-05-27,324.25,4529
926,1982-05-28,325.25,4530
927,1982-05-31,325.25,4533
928,1982-06-01,318.75,4534
929,1982-06-02,318.5,4535
930,1982-06-03,320.35,4536
931,1982-06-04,318.75,4537
932,1982-06-07,325.25,4540
933,1982-06-08,328.75,4541
934,1982-06-09,326.0,4542
935,1982-06-10,326.75,4543
936,1982-06-11,325.25,4544
937,1982-06-14,320.75,4547
938,1982-06-15,315.0,4548
939,1982-06-16,317.0,4549
940,1982-06-17,309.0,4550
941,1982-06-18,308.75,4551
942,1982-06-21,296.75,4554
943,1982-06-22,304.0,4555
944,1982-06-23,304.0,4556
945,1982-06-24,310.25,4557
946,1982-06-25,305.5,4558
947,1982-06-28,303.75,4561
948,1982-06-29,309.0,4562
949,1982-06-30,317.5,4563
950,1982-07-01,310.25,4564
951,1982-07-02,312.75,4565
952,1982-07-05,315.25,4568
953,1982-07-06,311.0,4569
954,1982-07-07,306.75,4570
955,1982-07-08,313.5,4571
956,1982-07-09,328.5,4572
957,1982-07-12,343.0,4575
958,1982-07-13,352.5,4576
959,1982-07-14,352.75,4577
960,1982-07-15,350.25,4578
961,1982-07-16,347.0,4579
962,1982-07-19,347.5,4582
963,1982-07-20,347.75,4583
964,1982-07-21,366.5,4584
965,1982-07-22,353.0,4585
966,1982-07-23,363.25,4586
967,1982-07-26,352.25,4589
968,1982-07-27,351.25,4590
969,1982-07-28,347.0,4591
970,1982-07-29,342.5,4592
971,1982-07-30,342.9,4593
972,1982-08-02,351.35,4596
973,1982-08-03,349.25,4597
974,1982-08-04,346.25,4598
975,1982-08-05,346.5,4599
976,1982-08-06,344.75,4600
977,1982-08-09,336.0,4603
978,1982-08-10,338.25,4604
979,1982-08-11,333.5,4605
980,1982-08-12,334.75,4606
981,1982-08-13,338.0,4607
982,1982-08-16,341.75,4610
983,1982-08-17,337.75,4611
984,1982-08-18,357.75,4612
985,1982-08-19,356.65,4613
986,1982-08-20,386.5,4614
987,1982-08-23,394.5,4617
988,1982-08-24,407.75,4618
989,1982-08-25,401.0,4619
990,1982-08-26,417.0,4620
991,1982-08-27,418.0,4621
992,1982-08-30,418.0,4624
993,1982-08-31,411.5,4625
994,1982-09-01,405.25,4626
995,1982-09-02,409.75,4627
996,1982-09-03,455.0,4628
997,1982-09-06,474.0,4631
998,1982-09-07,481.0,4632
999,1982-09-08,458.0,4633
1000,1982-09-09,466.0,4634
1001,1982-09-10,453.0,4635
1002,1982-09-13,439.0,4638
1003,1982-09-14,454.25,4639
1004,1982-09-15,443.25,4640
1005,1982-09-16,448.5,4641
1006,1982-09-17,441.5,4642
1007,1982-09-20,424.25,4645
1008,1982-09-21,426.5,4646
1009,1982-09-22,443.75,4647
1010,1982-09-23,435.85,4648
1011,1982-09-24,431.0,4649
1012,1982-09-27,413.75,4652
1013,1982-09-28,410.5,4653
1014,1982-09-29,409.75,4654
1015,1982-09-30,397.0,4655
1016,1982-10-01,402.0,4656
1017,1982-10-04,387.5,4659
1018,1982-10-05,390.25,4660
1019,1982-10-06,404.0,4661
1020,1982-10-07,418.5,4662
1021,1982-10-08,433.0,4663
1022,1982-10-11,430.0,4666
1023,1982-10-12,441.25,4667
1024,1982-10-13,428.75,4668
1025,1982-10-14,448.0,4669
1026,1982-10-15,432.5,4670
1027,1982-10-18,428.25,4673
1028,1982-10-19,441.5,4674
1029,1982-10-20,422.0,4675
1030,1982-10-21,432.5,4676
1031,1982-10-22,428.0,4677
1032,1982-10-25,418.6,4680
1033,1982-10-26,419.25,4681
1034,1982-10-27,417.75,4682
1035,1982-10-28,418.25,4683
1036,1982-10-29,423.25,4684
1037,1982-11-01,427.25,4687
1038,1982-11-02,431.0,4688
1039,1982-11-03,427.5,4689
1040,1982-11-04,424.75,4690
1041,1982-11-05,417.5,4691
1042,1982-11-08,407.25,4694
1043,1982-11-09,409.25,4695
1044,1982-11-10,411.0,4696
1045,1982-11-11,401.25,4697
1046,1982-11-12,398.0,4698
1047,1982-11-15,403.25,4701
1048,1982-11-16,407.5,4702
1049,1982-11-17,412.5,4703
1050,1982-11-18,408.5,4704
1051,1982-11-19,417.6,4705
1052,1982-11-22,410.5,4708
1053,1982-11-23,406.0,4709
1054,1982-11-24,409.25,4710
1055,1982-11-25,410.5,4711
1056,1982-11-26,417.75,4712
1057,1982-11-29,434.0,4715
1058,1982-11-30,436.0,4716
1059,1982-12-01,440.25,4717
1060,1982-12-02,446.25,4718
1061,1982-12-03,441.25,4719
1062,1982-12-06,445.25,4722
1063,1982-12-07,454.5,4723
1064,1982-12-08,445.0,4724
1065,1982-12-09,437.5,4725
1066,1982-12-10,435.75,4726
1067,1982-12-13,438.75,4729
1068,1982-12-14,449.4,4730
1069,1982-12-15,437.5,4731
1070,1982-12-16,440.25,4732
1071,1982-12-17,437.0,4733
1072,1982-12-20,440.25,4736
1073,1982-12-21,442.25,4737
1074,1982-12-22,447.25,4738
1075,1982-12-23,445.75,4739
1076,1982-12-24,445.75,4740
1077,1982-12-27,445.75,4743
1078,1982-12-28,445.75,4744
1079,1982-12-29,460.5,4745
1080,1982-12-30,456.9,4746
1081,1982-12-31,456.9,4747
1082,1983-01-03,456.9,4750
1083,1983-01-04,449.5,4751
1084,1983-01-05,454.0,4752
1085,1983-01-06,454.5,4753
1086,1983-01-07,465.0,4754
1087,1983-01-10,474.0,4757
1088,1983-01-11,484.5,4758
1089,1983-01-12,480.5,4759
1090,1983-01-13,488.25,4760
1091,1983-01-14,483.25,4761
1092,1983-01-17,498.5,4764
1093,1983-01-18,485.0,4765
1094,1983-01-19,495.5,4766
1095,1983-01-20,487.25,4767
1096,1983-01-21,485.0,4768
1097,1983-01-24,476.0,4771
1098,1983-01-25,488.75,4772
1099,1983-01-26,486.5,4773
1100,1983-01-27,496.5,4774
1101,1983-01-28,493.75,4775
1102,1983-01-31,499.5,4778
1103,1983-02-01,508.5,4779
1104,1983-02-02,498.25,4780
1105,1983-02-03,503.5,4781
1106,1983-02-04,498.5,4782
1107,1983-02-07,490.25,4785
1108,1983-02-08,497.25,4786
1109,1983-02-09,492.25,4787
1110,1983-02-10,496.0,4788
1111,1983-02-11,504.5,4789
1112,1983-02-14,500.5,4792
1113,1983-02-15,509.25,4793
1114,1983-02-16,508.5,4794
1115,1983-02-17,504.75,4795
1116,1983-02-18,503.5,4796
1117,1983-02-21,504.5,4799
1118,1983-02-22,485.5,4800
1119,1983-02-23,470.25,4801
1120,1983-02-24,475.0,4802
1121,1983-02-25,464.75,4803
1122,1983-02-28,408.5,4806
1123,1983-03-01,414.0,4807
1124,1983-03-02,430.0,4808
1125,1983-03-03,429.5,4809
1126,1983-03-04,412.5,4810
1127,1983-03-07,420.75,4813
1128,1983-03-08,417.5,4814
1129,1983-03-09,426.0,4815
1130,1983-03-10,434.75,4816
1131,1983-03-11,420.5,4817
1132,1983-03-14,428.5,4820
1133,1983-03-15,434.5,4821
1134,1983-03-16,419.0,4822
1135,1983-03-17,416.5,4823
1136,1983-03-18,421.75,4824
1137,1983-03-21,414.5,4827
1138,1983-03-22,421.25,4828
1139,1983-03-23,410.0,4829
1140,1983-03-24,415.5,4830
1141,1983-03-25,411.75,4831
1142,1983-03-28,408.75,4834
1143,1983-03-29,412.75,4835
1144,1983-03-30,418.0,4836
1145,1983-03-31,414.75,4837
1146,1983-04-01,414.75,4838
1147,1983-04-04,414.75,4841
1148,1983-04-05,426.75,4842
1149,1983-04-06,428.5,4843
1150,1983-04-07,425.75,4844
1151,1983-04-08,421.25,4845
1152,1983-04-11,426.75,4848
1153,1983-04-12,432.75,4849
1154,1983-04-13,429.25,4850
1155,1983-04-14,435.5,4851
1156,1983-04-15,436.5,4852
1157,1983-04-18,443.0,4855
1158,1983-04-19,439.5,4856
1159,1983-04-20,433.75,4857
1160,1983-04-21,439.5,4858
1161,1983-04-22,437.0,4859
1162,1983-04-25,441.5,4862
1163,1983-04-26,435.5,4863
1164,1983-04-27,434.25,4864
1165,1983-04-28,428.5,4865
1166,1983-04-29,429.25,4866
1167,1983-05-02,429.25,4869
1168,1983-05-03,433.5,4870
1169,1983-05-04,432.75,4871
1170,1983-05-05,433.75,4872
1171,1983-05-06,431.25,4873
1172,1983-05-09,434.0,4876
1173,1983-05-10,443.75,4877
1174,1983-05-11,443.0,4878
1175,1983-05-12,439.75,4879
1176,1983-05-13,441.25,4880
1177,1983-05-16,436.25,4883
1178,1983-05-17,440.75,4884
1179,1983-05-18,442.75,4885
1180,1983-05-19,442.6,4886
1181,1983-05-20,438.75,4887
1182,1983-05-23,432.75,4890
1183,1983-05-24,436.8,4891
1184,1983-05-25,441.75,4892
1185,1983-05-26,440.0,4893
1186,1983-05-27,437.25,4894
1187,1983-05-30,437.25,4897
1188,1983-05-31,437.5,4898
1189,1983-06-01,410.0,4899
1190,1983-06-02,412.5,4900
1191,1983-06-03,411.5,4901
1192,1983-06-06,407.75,4904
1193,1983-06-07,400.25,4905
1194,1983-06-08,403.0,4906
1195,1983-06-09,407.75,4907
1196,1983-06-10,411.25,4908
1197,1983-06-13,413.0,4911
1198,1983-06-14,407.9,4912
1199,1983-06-15,408.25,4913
1200,1983-06-16,412.5,4914
1201,1983-06-17,415.5,4915
1202,1983-06-20,415.75,4918
1203,1983-06-21,414.75,4919
1204,1983-06-22,420.5,4920
1205,1983-06-23,420.5,4921
1206,1983-06-24,423.5,4922
1207,1983-06-27,419.5,4925
1208,1983-06-28,416.0,4926
1209,1983-06-29,414.85,4927
1210,1983-06-30,416.0,4928
1211,1983-07-01,416.25,4929
1212,1983-07-04,416.0,4932
1213,1983-07-05,410.75,4933
1214,1983-07-06,411.65,4934
1215,1983-07-07,412.25,4935
1216,1983-07-08,426.0,4936
1217,1983-07-11,430.5,4939
1218,1983-07-12,429.0,4940
1219,1983-07-13,427.25,4941
1220,1983-07-14,426.25,4942
1221,1983-07-15,422.25,4943
1222,1983-07-18,422.4,4946
1223,1983-07-19,423.75,4947
1224,1983-07-20,428.25,4948
1225,1983-07-21,429.75,4949
1226,1983-07-22,423.5,4950
1227,1983-07-25,422.0,4953
1228,1983-07-26,425.5,4954
1229,1983-07-27,426.25,4955
1230,1983-07-28,425.5,4956
1231,1983-07-29,422.0,4957
1232,1983-08-01,411.25,4960
1233,1983-08-02,414.25,4961
1234,1983-08-03,411.0,4962
1235,1983-08-04,414.0,4963
1236,1983-08-05,409.75,4964
1237,1983-08-08,408.5,4967
1238,1983-08-09,413.0,4968
1239,1983-08-10,408.25,4969
1240,1983-08-11,411.75,4970
1241,1983-08-12,412.45,4971
1242,1983-08-15,416.0,4974
1243,1983-08-16,420.5,4975
1244,1983-08-17,422.5,4976
1245,1983-08-18,421.5,4977
1246,1983-08-19,417.75,4978
1247,1983-08-22,421.75,4981
1248,1983-08-23,426.4,4982
1249,1983-08-24,424.0,4983
1250,1983-08-25,423.25,4984
1251,1983-08-26,417.0,4985
1252,1983-08-29,417.0,4988
1253,1983-08-30,418.1,4989
1254,1983-08-31,414.25,4990
1255,1983-09-01,416.6,4991
1256,1983-09-02,417.5,4992
1257,1983-09-05,419.1,4995
1258,1983-09-06,418.25,4996
1259,1983-09-07,413.25,4997
1260,1983-09-08,414.0,4998
1261,1983-09-09,414.75,4999
1262,1983-09-12,415.75,5002
1263,1983-09-13,406.75,5003
1264,1983-09-14,401.75,5004
1265,1983-09-15,405.25,5005
1266,1983-09-16,405.5,5006
1267,1983-09-19,412.25,5009
1268,1983-09-20,412.35,5010
1269,1983-09-21,411.25,5011
1270,1983-09-22,407.75,5012
1271,1983-09-23,413.0,5013
1272,1983-09-26,415.0,5016
1273,1983-09-27,412.25,5017
1274,1983-09-28,413.6,5018
1275,1983-09-29,408.75,5019
1276,1983-09-30,405.0,5020
1277,1983-10-03,389.0,5023
1278,1983-10-04,393.5,5024
1279,1983-10-05,389.5,5025
1280,1983-10-06,394.0,5026
1281,1983-10-07,397.4,5027
1282,1983-10-10,401.0,5030
1283,1983-10-11,399.0,5031
1284,1983-10-12,394.75,5032
1285,1983-10-13,398.65,5033
1286,1983-10-14,398.75,5034
1287,1983-10-17,395.0,5037
1288,1983-10-18,397.25,5038
1289,1983-10-19,394.0,5039
1290,1983-10-20,389.75,5040
1291,1983-10-21,394.25,5041
1292,1983-10-24,394.5,5044
1293,1983-10-25,398.0,5045
1294,1983-10-26,392.6,5046
1295,1983-10-27,384.5,5047
1296,1983-10-28,387.75,5048
1297,1983-10-31,382.0,5051
1298,1983-11-01,377.75,5052
1299,1983-11-02,383.0,5053
1300,1983-11-03,377.75,5054
1301,1983-11-04,381.0,5055
1302,1983-11-07,379.0,5058
1303,1983-11-08,382.25,5059
1304,1983-11-09,383.0,5060
1305,1983-11-10,381.8,5061
1306,1983-11-11,382.0,5062
1307,1983-11-14,382.6,5065
1308,1983-11-15,383.25,5066
1309,1983-11-16,383.25,5067
1310,1983-11-17,375.75,5068
1311,1983-11-18,375.25,5069
1312,1983-11-21,374.25,5072
1313,1983-11-22,376.5,5073
1314,1983-11-23,375.75,5074
1315,1983-11-24,375.5,5075
1316,1983-11-25,376.1,5076
1317,1983-11-28,394.25,5079
1318,1983-11-29,391.5,5080
1319,1983-11-30,405.0,5081
1320,1983-12-01,399.25,5082
1321,1983-12-02,400.75,5083
1322,1983-12-05,397.25,5086
1323,1983-12-06,397.0,5087
1324,1983-12-07,399.75,5088
1325,1983-12-08,401.0,5089
1326,1983-12-09,388.75,5090
1327,1983-12-12,391.25,5093
1328,1983-12-13,389.2,5094
1329,1983-12-14,389.0,5095
1330,1983-12-15,388.75,5096
1331,1983-12-16,377.25,5097
1332,1983-12-19,375.0,5100
1333,1983-12-20,378.1,5101
1334,1983-12-21,378.6,5102
1335,1983-12-22,378.9,5103
1336,1983-12-23,378.9,5104
1337,1983-12-26,378.9,5107
1338,1983-12-27,378.9,5108
1339,1983-12-28,378.0,5109
1340,1983-12-29,382.4,5110
1341,1983-12-30,382.4,5111
1342,1984-01-02,382.4,5114
1343,1984-01-03,383.0,5115
1344,1984-01-04,374.0,5116
1345,1984-01-05,375.25,5117
1346,1984-01-06,375.25,5118
1347,1984-01-09,365.25,5121
1348,1984-01-10,371.25,5122
1349,1984-01-11,367.75,5123
1350,1984-01-12,368.5,5124
1351,1984-01-13,373.25,5125
1352,1984-01-16,369.1,5128
1353,1984-01-17,367.75,5129
1354,1984-01-18,368.75,5130
1355,1984-01-19,374.75,5131
1356,1984-01-20,371.25,5132
1357,1984-01-23,371.35,5135
1358,1984-01-24,365.1,5136
1359,1984-01-25,366.5,5137
1360,1984-01-26,367.0,5138
1361,1984-01-27,370.0,5139
1362,1984-01-30,369.85,5142
1363,1984-01-31,373.75,5143
1364,1984-02-01,378.15,5144
1365,1984-02-02,383.25,5145
1366,1984-02-03,383.1,5146
1367,1984-02-06,380.8,5149
1368,1984-02-07,379.75,5150
1369,1984-02-08,386.25,5151
1370,1984-02-09,383.0,5152
1371,1984-02-10,377.65,5153
1372,1984-02-13,376.85,5156
1373,1984-02-14,376.0,5157
1374,1984-02-15,383.0,5158
1375,1984-02-16,383.9,5159
1376,1984-02-17,382.15,5160
1377,1984-02-20,385.25,5163
1378,1984-02-21,389.0,5164
1379,1984-02-22,395.25,5165
1380,1984-02-23,398.25,5166
1381,1984-02-24,395.75,5167
1382,1984-02-27,393.5,5170
1383,1984-02-28,399.25,5171
1384,1984-02-29,394.25,5172
1385,1984-03-01,392.75,5173
1386,1984-03-02,399.0,5174
1387,1984-03-05,405.85,5177
1388,1984-03-06,402.5,5178
1389,1984-03-07,398.75,5179
1390,1984-03-08,397.25,5180
1391,1984-03-09,399.9,5181
1392,1984-03-12,395.75,5184
1393,1984-03-13,397.25,5185
1394,1984-03-14,399.75,5186
1395,1984-03-15,394.5,5187
1396,1984-03-16,392.75,5188
1397,1984-03-19,393.6,5191
1398,1984-03-20,393.85,5192
1399,1984-03-21,392.35,5193
1400,1984-03-22,389.35,5194
1401,1984-03-23,387.9,5195
1402,1984-03-26,387.4,5198
1403,1984-03-27,388.85,5199
1404,1984-03-28,385.75,5200
1405,1984-03-29,390.25,5201
1406,1984-03-30,388.5,5202
1407,1984-04-02,387.2,5205
1408,1984-04-03,380.4,5206
1409,1984-04-04,381.25,5207
1410,1984-04-05,381.2,5208
1411,1984-04-06,380.25,5209
1412,1984-04-09,382.4,5212
1413,1984-04-10,381.35,5213
1414,1984-04-11,384.5,5214
1415,1984-04-12,381.9,5215
1416,1984-04-13,379.25,5216
1417,1984-04-16,380.1,5219
1418,1984-04-17,380.2,5220
1419,1984-04-18,380.52,5221
1420,1984-04-19,384.9,5222
1421,1984-04-20,384.9,5223
1422,1984-04-23,384.9,5226
1423,1984-04-24,383.25,5227
1424,1984-04-25,382.3,5228
1425,1984-04-26,379.9,5229
1426,1984-04-27,379.25,5230
1427,1984-04-30,375.8,5233
1428,1984-05-01,376.5,5234
1429,1984-05-02,377.35,5235
1430,1984-05-03,378.5,5236
1431,1984-05-04,376.7,5237
1432,1984-05-07,376.7,5240
1433,1984-05-08,371.5,5241
1434,1984-05-09,372.6,5242
1435,1984-05-10,371.75,5243
1436,1984-05-11,372.5,5244
1437,1984-05-14,372.55,5247
1438,1984-05-15,373.25,5248
1439,1984-05-16,375.25,5249
1440,1984-05-17,376.5,5250
1441,1984-05-18,375.6,5251
1442,1984-05-21,380.75,5254
1443,1984-05-22,379.5,5255
1444,1984-05-23,378.55,5256
1445,1984-05-24,375.65,5257
1446,1984-05-25,384.2,5258
1447,1984-05-28,384.2,5261
1448,1984-05-29,385.6,5262
1449,1984-05-30,386.4,5263
1450,1984-05-31,384.25,5264
1451,1984-06-01,393.75,5265
1452,1984-06-04,391.0,5268
1453,1984-06-05,393.75,5269
1454,1984-06-06,391.65,5270
1455,1984-06-07,392.2,5271
1456,1984-06-08,386.0,5272
1457,1984-06-11,382.5,5275
1458,1984-06-12,375.0,5276
1459,1984-06-13,374.0,5277
1460,1984-06-14,375.6,5278
1461,1984-06-15,368.0,5279
1462,1984-06-18,367.9,5282
1463,1984-06-19,370.6,5283
1464,1984-06-20,370.0,5284
1465,1984-06-21,370.75,5285
1466,1984-06-22,374.25,5286
1467,1984-06-25,369.25,5289
1468,1984-06-26,369.5,5290
1469,1984-06-27,369.32,5291
1470,1984-06-28,372.9,5292
1471,1984-06-29,373.05,5293
1472,1984-07-02,370.0,5296
1473,1984-07-03,368.35,5297
1474,1984-07-04,369.0,5298
1475,1984-07-05,364.8,5299
1476,1984-07-06,353.25,5300
1477,1984-07-09,338.5,5303
1478,1984-07-10,344.25,5304
1479,1984-07-11,339.25,5305
1480,1984-07-12,341.15,5306
1481,1984-07-13,345.0,5307
1482,1984-07-16,350.1,5310
1483,1984-07-17,347.15,5311
1484,1984-07-18,345.75,5312
1485,1984-07-19,350.2,5313
1486,1984-07-20,342.0,5314
1487,1984-07-23,335.0,5317
1488,1984-07-24,338.5,5318
1489,1984-07-25,341.75,5319
1490,1984-07-26,344.2,5320
1491,1984-07-27,335.25,5321
1492,1984-07-30,338.5,5324
1493,1984-07-31,342.35,5325
1494,1984-08-01,339.0,5326
1495,1984-08-02,344.0,5327
1496,1984-08-03,349.25,5328
1497,1984-08-06,349.25,5331
1498,1984-08-07,342.0,5332
1499,1984-08-08,344.5,5333
1500,1984-08-09,344.25,5334
1501,1984-08-10,346.75,5335
1502,1984-08-13,343.5,5338
1503,1984-08-14,354.0,5339
1504,1984-08-15,350.9,5340
1505,1984-08-16,352.25,5341
1506,1984-08-17,352.0,5342
1507,1984-08-20,349.3,5345
1508,1984-08-21,346.0,5346
1509,1984-08-22,345.0,5347
1510,1984-08-23,351.25,5348
1511,1984-08-24,350.0,5349
1512,1984-08-27,350.0,5352
1513,1984-08-28,349.75,5353
1514,1984-08-29,350.5,5354
1515,1984-08-30,347.25,5355
1516,1984-08-31,348.25,5356
1517,1984-09-03,344.5,5359
1518,1984-09-04,341.2,5360
1519,1984-09-05,338.25,5361
1520,1984-09-06,340.5,5362
1521,1984-09-07,339.75,5363
1522,1984-09-10,338.45,5366
1523,1984-09-11,340.3,5367
1524,1984-09-12,338.5,5368
1525,1984-09-13,336.85,5369
1526,1984-09-14,341.45,5370
1527,1984-09-17,335.25,5373
1528,1984-09-18,336.75,5374
1529,1984-09-19,340.0,5375
1530,1984-09-20,338.75,5376
1531,1984-09-21,343.5,5377
1532,1984-09-24,347.75,5380
1533,1984-09-25,345.0,5381
1534,1984-09-26,346.1,5382
1535,1984-09-27,345.25,5383
1536,1984-09-28,343.75,5384
1537,1984-10-01,345.4,5387
1538,1984-10-02,345.25,5388
1539,1984-10-03,348.5,5389
1540,1984-10-04,346.25,5390
1541,1984-10-05,343.8,5391
1542,1984-10-08,341.6,5394
1543,1984-10-09,341.0,5395
1544,1984-10-10,337.75,5396
1545,1984-10-11,338.1,5397
1546,1984-10-12,338.9,5398
1547,1984-10-15,338.65,5401
1548,1984-10-16,339.5,5402
1549,1984-10-17,340.55,5403
1550,1984-10-18,339.5,5404
1551,1984-10-19,339.5,5405
1552,1984-10-22,338.4,5408
1553,1984-10-23,340.0,5409
1554,1984-10-24,340.0,5410
1555,1984-10-25,338.5,5411
1556,1984-10-26,337.6,5412
1557,1984-10-29,336.25,5415
1558,1984-10-30,335.5,5416
1559,1984-10-31,333.5,5417
1560,1984-11-01,333.8,5418
1561,1984-11-02,343.1,5419
1562,1984-11-05,342.45,5422
1563,1984-11-06,346.1,5423
1564,1984-11-07,347.6,5424
1565,1984-11-08,347.1,5425
1566,1984-11-09,346.8,5426
1567,1984-11-12,345.75,5429
1568,1984-11-13,350.45,5430
1569,1984-11-14,345.8,5431
1570,1984-11-15,343.75,5432
1571,1984-11-16,345.0,5433
1572,1984-11-19,343.4,5436
1573,1984-11-20,342.65,5437
1574,1984-11-21,340.3,5438
1575,1984-11-22,341.95,5439
1576,1984-11-23,341.5,5440
1577,1984-11-26,336.9,5443
1578,1984-11-27,332.9,5444
1579,1984-11-28,329.0,5445
1580,1984-11-29,330.6,5446
1581,1984-11-30,329.0,5447
1582,1984-12-03,329.5,5450
1583,1984-12-04,332.0,5451
1584,1984-12-05,329.9,5452
1585,1984-12-06,330.75,5453
1586,1984-12-07,327.0,5454
1587,1984-12-10,326.25,5457
1588,1984-12-11,326.75,5458
1589,1984-12-12,324.5,5459
1590,1984-12-13,324.25,5460
1591,1984-12-14,322.5,5461
1592,1984-12-17,315.0,5464
1593,1984-12-18,309.0,5465
1594,1984-12-19,309.3,5466
1595,1984-12-20,307.5,5467
1596,1984-12-21,311.0,5468
1597,1984-12-24,311.0,5471
1598,1984-12-25,311.0,5472
1599,1984-12-26,311.0,5473
1600,1984-12-27,311.0,5474
1601,1984-12-28,309.2,5475
1602,1984-12-31,308.3,5478
1603,1985-01-01,308.3,5479
1604,1985-01-02,305.5,5480
1605,1985-01-03,302.3,5481
1606,1985-01-04,303.15,5482
1607,1985-01-07,298.25,5485
1608,1985-01-08,302.0,5486
1609,1985-01-09,300.5,5487
1610,1985-01-10,303.8,5488
1611,1985-01-11,304.25,5489
1612,1985-01-14,299.0,5492
1613,1985-01-15,301.8,5493
1614,1985-01-16,302.7,5494
1615,1985-01-17,305.5,5495
1616,1985-01-18,308.0,5496
1617,1985-01-21,307.25,5499
1618,1985-01-22,306.9,5500
1619,1985-01-23,300.25,5501
1620,1985-01-24,300.85,5502
1621,1985-01-25,298.85,5503
1622,1985-01-28,297.75,5506
1623,1985-01-29,303.25,5507
1624,1985-01-30,302.9,5508
1625,1985-01-31,306.65,5509
